,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
17352,Serbia,SRB,2021-06-17,5070754.0,2681511.0,2389243.0,4,8684226.0,30.87795043565195
17353,Serbia,SRB,2021-06-20,5146241.0,2693998.0,2452243.0,7,8684226.0,31.021739876415005
17354,Serbia,SRB,2021-07-05,5318975.0,2729560.0,2589415.0,3,8684226.0,31.431240964940343
17355,Serbia,SRB,2021-07-14,5409274.0,2767797.0,2641477.0,3,8684226.0,31.871545028883403
17356,Serbia,SRB,2021-07-16,5425182.0,2776609.0,2648573.0,1,8684226.0,31.973016363231448
17357,Serbia,SRB,2021-07-19,5443932.0,2787809.0,2656123.0,3,8684226.0,32.101985830401006
17358,Serbia,SRB,2021-07-22,5469960.0,2804002.0,2665958.0,4,8684226.0,32.28845034663999
17359,Serbia,SRB,2021-07-23,5479383.0,2808969.0,2670414.0,3,8684226.0,32.34564600230348
17360,Serbia,SRB,2021-07-26,5487620.0,2812641.0,2674979.0,1,8684226.0,32.38792956332551
17361,Serbia,SRB,2021-07-28,5505207.0,2821702.0,2683505.0,3,8684226.0,32.492268165291875
17362,Serbia,SRB,2021-07-29,5514565.0,2825616.0,2688949.0,0,8684226.0,32.537338388015236
17363,Serbia,SRB,2021-07-30,5530791.0,2833947.0,2696844.0,2,8684226.0,32.63327094435359
17364,Serbia,SRB,2021-07-31,5536170.0,2835895.0,2700275.0,2,8684226.0,32.65570241953629
17365,Serbia,SRB,2021-08-03,5547620.0,2840778.0,2706842.0,4,8684226.0,32.71193080419602
17366,Serbia,SRB,2021-08-04,5554237.0,2843970.0,2710267.0,5,8684226.0,32.748687102339346
17367,Serbia,SRB,2021-08-05,5562125.0,2847534.0,2714591.0,2,8684226.0,32.78972702921366
17368,Serbia,SRB,2021-08-06,5568401.0,2850401.0,2718119.0,3,8684226.0,32.822740909782866
17369,Serbia,SRB,2021-08-07,5576247.0,2853790.0,2722457.0,1,8684226.0,32.86176568873265
17370,Serbia,SRB,2021-08-08,5583030.0,2856145.0,2726885.0,2,8684226.0,32.88888382223125
17371,Serbia,SRB,2021-08-09,5592904.0,2860213.0,2732691.0,4,8684226.0,32.935727375128195
17372,Serbia,SRB,2021-08-10,5600945.0,2863357.0,2737588.0,4,8684226.0,32.97193094698365
17373,Serbia,SRB,2021-08-11,5609331.0,2866367.0,2742964.0,3,8684226.0,33.00659149128546
17374,Serbia,SRB,2021-08-12,5617810.0,2869322.0,2748488.0,5,8684226.0,33.04061870338243
17375,Serbia,SRB,2021-08-13,5626081.0,2872770.0,2753311.0,1,8684226.0,33.08032287506106
17376,Serbia,SRB,2021-08-15,5632567.0,2875491.0,2757076.0,5,8684226.0,33.111655546504664
17377,Serbia,SRB,2021-08-16,5640620.0,2878697.0,2761921.0,4,8684226.0,33.14857305648195
17378,Serbia,SRB,2021-08-17,5649434.0,2881963.0,2766182.0,7,8684226.0,33.18618147431907
17379,Serbia,SRB,2021-08-18,5656592.0,2884393.0,2768776.0,3,8684226.0,33.214163242642464
17380,Serbia,SRB,2021-08-19,5670011.0,2887708.0,2771947.0,6,8684226.0,33.252335901898455
17381,Serbia,SRB,2021-08-22,5704042.0,2895304.0,2779723.0,11,8684226.0,33.33980483695381
17382,Serbia,SRB,2021-08-23,5728761.0,2899188.0,2784053.0,8,8684226.0,33.38452960574725
17383,Serbia,SRB,2021-08-24,5754198.0,2903057.0,2787457.0,4,8684226.0,33.42908164757573
17384,Serbia,SRB,2021-08-25,5779396.0,2906891.0,2791137.0,8,8684226.0,33.47323065981931
17385,Serbia,SRB,2021-08-26,5805280.0,2910536.0,2794111.0,7,8684226.0,33.5152033123044
17386,Serbia,SRB,2021-08-28,5845933.0,2916835.0,2799563.0,8,8684226.0,33.58773712245628
17387,Serbia,SRB,2021-08-29,5851158.0,2917843.0,2800338.0,9,8684226.0,33.59934437450154
17388,Serbia,SRB,2021-08-30,5882966.0,2923123.0,2804423.0,9,8684226.0,33.66014426616719
17389,Serbia,SRB,2021-09-01,5934117.0,2931512.0,2810921.0,14,8684226.0,33.75674470010338
17390,Serbia,SRB,2021-09-02,5957327.0,2935212.0,2813848.0,15,8684226.0,33.799350684793325
17391,Serbia,SRB,2021-09-05,5997420.0,2942946.0,2820139.0,19,8684226.0,33.8884087079263
17392,Serbia,SRB,2021-09-06,6022878.0,2947071.0,2823513.0,21,8684226.0,33.93590862329009
17393,Serbia,SRB,2021-09-07,6047208.0,2951187.0,2826635.0,19,8684226.0,33.983304902474906
17394,Serbia,SRB,2021-09-08,6069521.0,2955866.0,2829578.0,23,8684226.0,34.03718420041118
17395,Serbia,SRB,2021-09-09,6089871.0,2960217.0,2832387.0,24,8684226.0,34.08728653538036
17396,Serbia,SRB,2021-09-12,6129144.0,2969719.0,2839752.0,27,8684226.0,34.196703310116526
17397,Serbia,SRB,2021-09-14,6186509.0,2981529.0,2847165.0,27,8684226.0,34.332697007194426
17398,Serbia,SRB,2021-09-16,6238655.0,2990502.0,2854142.0,32,8684226.0,34.436022277633036
17399,Serbia,SRB,2021-09-18,6275408.0,2997580.0,2860241.0,34,8684226.0,34.51752637483179
17400,Serbia,SRB,2021-09-19,6281265.0,2998753.0,2861250.0,35,8684226.0,34.5310336234916
17401,Serbia,SRB,2021-09-21,6332498.0,3006623.0,2869773.0,38,8684226.0,34.62165770444021
17402,Serbia,SRB,2021-09-22,6352644.0,3010835.0,2873259.0,38,8684226.0,34.67015943620076
17403,Serbia,SRB,2021-09-23,6371972.0,3014528.0,2876832.0,39,8684226.0,34.71268481497372
17404,Serbia,SRB,2021-09-24,6392974.0,3018918.0,2880984.0,41,8684226.0,34.76323624005179
17405,Serbia,SRB,2021-09-26,6409263.0,3022660.0,2884386.0,42,8684226.0,34.80632586024362
17406,Serbia,SRB,2021-09-28,6456710.0,3032496.0,2893605.0,46,8684226.0,34.91958868873289
17407,Serbia,SRB,2021-09-29,6477199.0,3036601.0,2897947.0,45,8684226.0,34.96685830147672
17408,Serbia,SRB,2021-09-30,6497670.0,3040293.0,2901882.0,45,8684226.0,35.009372165118684
17409,Serbia,SRB,2021-10-02,6540692.0,3046445.0,2909965.0,46,8684226.0,35.080213251013966
17410,Serbia,SRB,2021-10-05,6605835.0,3053911.0,2921046.0,50,8684226.0,35.16618521903967
17411,Serbia,SRB,2021-10-06,6632125.0,3056975.0,2925578.0,51,8684226.0,35.20146758041534
17412,Serbia,SRB,2021-10-07,6655878.0,3061127.0,2929468.0,50,8684226.0,35.24927840431605
17413,Serbia,SRB,2021-10-12,6678484.0,3064730.0,2933395.0,51,8684226.0,35.290767421299265
17414,Serbia,SRB,2021-10-19,6721216.0,3071523.0,2941696.0,52,8684226.0,35.368989706163795
17415,Serbia,SRB,2021-10-23,6948020.0,3118348.0,2982313.0,57,8684226.0,35.908185715111514
17416,Serbia,SRB,2021-10-24,6955928.0,3120462.0,2983451.0,60,8684226.0,35.93252870203977
17417,Seychelles,SYC,2021-02-03,37092.0,37087.0,5.0,1,99033.0,37.44913311724375
17418,Seychelles,SYC,2021-02-06,39175.0,37589.0,1586.0,0,99033.0,37.95603485706784
17419,Seychelles,SYC,2021-02-08,41694.0,37714.0,3980.0,1,99033.0,38.082255409812895
17420,Seychelles,SYC,2021-02-09,44423.0,37723.0,6700.0,0,99033.0,38.091343289610535
17421,Seychelles,SYC,2021-02-10,48061.0,37726.0,10335.0,0,99033.0,38.09437258287641
17422,Seychelles,SYC,2021-02-11,51819.0,37952.0,13867.0,0,99033.0,38.32257934223946
17423,Seychelles,SYC,2021-02-13,55980.0,41799.0,14181.0,0,99033.0,42.207143073520946
17424,Seychelles,SYC,2021-02-15,58249.0,41808.0,16441.0,0,99033.0,42.216230953318586
17425,Seychelles,SYC,2021-02-16,59991.0,41815.0,18176.0,1,99033.0,42.22329930427232
17426,Seychelles,SYC,2021-02-17,61351.0,41839.0,19512.0,0,99033.0,42.24753365039936
17427,Seychelles,SYC,2021-02-18,63286.0,42621.0,20665.0,1,99033.0,43.037169428372366
17428,Seychelles,SYC,2021-02-19,65060.0,43461.0,21599.0,0,99033.0,43.885371542819065
17429,Seychelles,SYC,2021-02-21,65576.0,43977.0,21599.0,0,99033.0,44.406409984550606
17430,Seychelles,SYC,2021-02-23,70568.0,47188.0,23380.0,1,99033.0,47.648763543465314
17431,Seychelles,SYC,2021-02-25,75096.0,51577.0,23519.0,0,99033.0,52.08061959144932
17432,Seychelles,SYC,2021-02-27,79438.0,55889.0,23549.0,0,99033.0,56.43472377894238
17433,Seychelles,SYC,2021-03-01,80131.0,55901.0,24230.0,0,99033.0,56.44684095200589
17434,Seychelles,SYC,2021-03-03,80863.0,56261.0,24602.0,0,99033.0,56.81035614391162
17435,Seychelles,SYC,2021-03-04,81715.0,57095.0,24620.0,0,99033.0,57.65249967182656
17436,Seychelles,SYC,2021-03-08,84468.0,57901.0,26567.0,0,99033.0,58.46636979592661
17437,Seychelles,SYC,2021-03-10,87333.0,60439.0,26894.0,0,99033.0,61.029151898862
17438,Seychelles,SYC,2021-03-11,88106.0,61070.0,27036.0,0,99033.0,61.66631324911898
17439,Seychelles,SYC,2021-03-15,89509.0,62067.0,27442.0,0,99033.0,62.67304837781346
17440,Seychelles,SYC,2021-03-18,90150.0,62457.0,27693.0,0,99033.0,63.066856502378
17441,Seychelles,SYC,2021-03-23,94472.0,63100.0,31372.0,0,99033.0,63.716135025698506
17442,Seychelles,SYC,2021-03-24,96523.0,63132.0,33391.0,0,99033.0,63.74844748720123
17443,Seychelles,SYC,2021-03-30,100552.0,63686.0,36866.0,0,99033.0,64.30785697696727
17444,Seychelles,SYC,2021-04-01,102080.0,64123.0,37957.0,1,99033.0,64.74912402936394
17445,Seychelles,SYC,2021-04-06,103968.0,64508.0,39460.0,0,99033.0,65.13788333181868
17446,Seychelles,SYC,2021-04-10,108749.0,65490.0,43259.0,0,99033.0,66.12947199418375
17447,Seychelles,SYC,2021-04-13,112194.0,66250.0,45944.0,0,99033.0,66.89689295487364
17448,Seychelles,SYC,2021-04-19,116957.0,66433.0,50524.0,0,99033.0,67.08167984409236
17449,Seychelles,SYC,2021-04-23,121165.0,66497.0,54668.0,0,99033.0,67.14630476709783
17450,Seychelles,SYC,2021-04-26,123831.0,66583.0,57248.0,2,99033.0,67.23314450738643
17451,Seychelles,SYC,2021-04-28,125539.0,67043.0,58496.0,0,99033.0,67.69763614148819
17452,Seychelles,SYC,2021-04-29,126840.0,67680.0,59160.0,0,99033.0,68.34085607827693
17453,Seychelles,SYC,2021-05-03,127721.0,68045.0,59676.0,0,99033.0,68.70942009229248
17454,Seychelles,SYC,2021-05-05,128919.0,68512.0,60407.0,0,99033.0,69.18098007734795
17455,Seychelles,SYC,2021-05-12,131068.0,69708.0,61360.0,2,99033.0,70.38865832601255
17456,Seychelles,SYC,2021-05-15,131546.0,69915.0,61631.0,0,99033.0,70.59767956135833
17457,Seychelles,SYC,2021-05-18,132161.0,70126.0,62035.0,5,99033.0,70.81073985439197
17458,Seychelles,SYC,2021-05-25,134475.0,70446.0,64029.0,0,99033.0,71.13386446941928
17459,Seychelles,SYC,2021-06-02,136526.0,70653.0,65873.0,0,99033.0,71.34288570476508
17460,Seychelles,SYC,2021-06-10,137196.0,70653.0,66543.0,0,99033.0,71.34288570476508
17461,Seychelles,SYC,2021-06-18,137676.0,70660.0,67016.0,0,99033.0,71.3499540557188
17462,Seychelles,SYC,2021-06-24,137976.0,70671.0,67305.0,2,99033.0,71.36106146436036
17463,Seychelles,SYC,2021-06-30,138581.0,70911.0,67670.0,1,99033.0,71.60340492563085
17464,Seychelles,SYC,2021-07-05,139625.0,71490.0,68135.0,0,99033.0,72.18805852594589
17465,Seychelles,SYC,2021-07-22,141435.0,72882.0,68553.0,0,99033.0,73.5936506013147
17466,Seychelles,SYC,2021-08-09,143490.0,73777.0,69713.0,0,99033.0,74.49738975896923
17467,Seychelles,SYC,2021-09-16,148402.0,77311.0,71091.0,4,99033.0,78.06589722617713
17468,Seychelles,SYC,2021-10-15,159392.0,80595.0,74778.0,0,99033.0,81.38196358789494
17469,Seychelles,SYC,2021-10-25,165206.0,81021.0,76188.0,0,99033.0,81.81212323165006
17470,Sierra Leone,SLE,2021-04-10,37680.0,37558.0,122.0,0,8197254.0,0.45817782393957784
17471,Sierra Leone,SLE,2021-04-14,42419.0,41543.0,876.0,0,8197254.0,0.5067916646232995
17472,Sierra Leone,SLE,2021-04-15,44347.0,42566.0,1781.0,0,8197254.0,0.5192714535867743
17473,Sierra Leone,SLE,2021-04-25,57364.0,52076.0,5288.0,0,8197254.0,0.6352859140390185
17474,Sierra Leone,SLE,2021-04-27,59316.0,53717.0,5599.0,0,8197254.0,0.6553048130508095
17475,Sierra Leone,SLE,2021-04-29,59786.0,54084.0,5702.0,0,8197254.0,0.6597819220924471
17476,Sierra Leone,SLE,2021-05-01,61107.0,55083.0,6024.0,0,8197254.0,0.6719689300831717
17477,Sierra Leone,SLE,2021-05-08,64966.0,58250.0,6716.0,0,8197254.0,0.7106038192789926
17478,Sierra Leone,SLE,2021-05-31,79762.0,68882.0,10880.0,0,8197254.0,0.8403057902073061
17479,Sierra Leone,SLE,2021-06-08,83474.0,71821.0,11653.0,0,8197254.0,0.8761592601620006
17480,Sierra Leone,SLE,2021-06-10,88523.0,75667.0,12856.0,3,8197254.0,0.923077411045211
17481,Sierra Leone,SLE,2021-06-14,91789.0,77958.0,13831.0,0,8197254.0,0.9510257947356517
17482,Sierra Leone,SLE,2021-06-20,97315.0,82145.0,15170.0,0,8197254.0,1.0021038752733538
17483,Sierra Leone,SLE,2021-08-27,193557.0,159793.0,33764.0,0,8197254.0,1.9493479157776494
17484,Sierra Leone,SLE,2021-09-13,221110.0,181065.0,40045.0,0,8197254.0,2.2088494512918593
17485,Sierra Leone,SLE,2021-09-27,232375.0,189641.0,42734.0,0,8197254.0,2.313469852221244
17486,Sierra Leone,SLE,2021-09-29,236465.0,192558.0,43907.0,0,8197254.0,2.3490549396175844
17487,Sierra Leone,SLE,2021-10-12,359091.0,292239.0,66852.0,0,8197254.0,3.5650841123137087
17488,Sierra Leone,SLE,2021-10-18,396196.0,318380.0,110744.0,0,8197254.0,3.883983587674604
17489,Singapore,SGP,2021-01-27,113050.0,113000.0,50.0,0,5913123.0,1.9110037115750846
17490,Singapore,SGP,2021-01-31,155050.0,155000.0,50.0,0,5913123.0,2.6212882769392754
17491,Singapore,SGP,2021-02-02,181000.0,175000.0,6000.0,0,5913123.0,2.959519022350795
17492,Singapore,SGP,2021-02-10,256000.0,250000.0,6000.0,0,5913123.0,4.227884317643992
17493,Singapore,SGP,2021-02-18,360000.0,250000.0,110000.0,0,5913123.0,4.227884317643992
17494,Singapore,SGP,2021-03-01,525039.0,317715.0,207324.0,0,5913123.0,5.373049063921044
17495,Singapore,SGP,2021-03-04,565000.0,350000.0,215000.0,0,5913123.0,5.91903804470159
17496,Singapore,SGP,2021-03-07,596000.0,379000.0,217000.0,0,5913123.0,6.409472625548293
17497,Singapore,SGP,2021-03-08,611314.0,392620.0,218694.0,0,5913123.0,6.639807763173539
17498,Singapore,SGP,2021-03-15,792423.0,549254.0,243169.0,0,5913123.0,9.288729492012934
17499,Singapore,SGP,2021-03-22,1071908.0,771297.0,300611.0,0,5913123.0,13.043817962183436
17500,Singapore,SGP,2021-03-23,1109000.0,799000.0,310000.0,0,5913123.0,13.512318279190202
17501,Singapore,SGP,2021-03-29,1318912.0,943307.0,375605.0,0,5913123.0,15.952771488095207
17502,Singapore,SGP,2021-04-03,1518000.0,1050000.0,468000.0,0,5913123.0,17.75711413410477
17503,Singapore,SGP,2021-04-06,1667522.0,1131658.0,535864.0,0,5913123.0,19.13807644454546
17504,Singapore,SGP,2021-04-18,2213888.0,1364124.0,849764.0,0,5913123.0,23.069433867687174
17505,Singapore,SGP,2021-05-10,3137330.0,1852684.0,1284646.0,0,5913123.0,31.331734516599774
17506,Singapore,SGP,2021-05-13,3200000.0,1900000.0,1300000.0,0,5913123.0,32.13192081409434
17507,Singapore,SGP,2021-05-17,3407068.0,1966524.0,1440544.0,0,5913123.0,33.25694391948214
17508,Singapore,SGP,2021-05-24,3728869.0,2112450.0,1616419.0,0,5913123.0,35.72477690722821
17509,Singapore,SGP,2021-05-31,4047651.0,2281154.0,1766497.0,1,5913123.0,38.57782089092346
17510,Singapore,SGP,2021-06-07,4392067.0,2503814.0,1888253.0,0,5913123.0,42.3433437795899
17511,Singapore,SGP,2021-06-14,4691386.0,2700446.0,1990940.0,0,5913123.0,45.6686931761778
17512,Singapore,SGP,2021-06-21,5029006.0,2971570.0,2057436.0,0,5913123.0,50.25381680712544
17513,Singapore,SGP,2021-06-28,5365803.0,3271610.0,2094193.0,0,5913123.0,55.327954449789054
17514,Singapore,SGP,2021-07-02,5551613.0,3426468.0,2125145.0,0,5913123.0,57.94684128843591
17515,Singapore,SGP,2021-07-03,5706932.0,3550181.0,2156751.0,0,5913123.0,60.03901829879067
17516,Singapore,SGP,2021-07-04,5780703.0,3608688.0,2172015.0,0,5913123.0,61.02846160988026
17517,Singapore,SGP,2021-07-05,5858571.0,3670862.0,2187709.0,0,5913123.0,62.07991952814105
17518,Singapore,SGP,2021-07-06,5933179.0,3729907.0,2203272.0,0,5913123.0,63.07846124628222
17519,Singapore,SGP,2021-07-09,6163124.0,3895149.0,2267975.0,0,5913123.0,65.87295748794672
17520,Singapore,SGP,2021-07-12,6378063.0,4022809.0,2367424.0,0,5913123.0,68.03188433590846
17521,Singapore,SGP,2021-07-13,6440735.0,4052434.0,2420824.0,0,5913123.0,68.53288862754927
17522,Singapore,SGP,2021-07-16,6650677.0,4118334.0,2609367.0,0,5913123.0,69.64735893368022
17523,Singapore,SGP,2021-07-17,6726540.0,4136551.0,2676171.0,0,5913123.0,69.95543640813831
17524,Singapore,SGP,2021-07-18,6794394.0,4153143.0,2747489.0,0,5913123.0,70.2360326345317
17525,Singapore,SGP,2021-07-19,6837200.0,4164922.0,2792430.0,0,5913123.0,70.43523363204181
17526,Singapore,SGP,2021-07-20,6837539.0,4165024.0,2792667.0,0,5913123.0,70.43695860884341
17527,Singapore,SGP,2021-07-22,6978317.0,4201110.0,2897480.0,0,5913123.0,71.04722834278941
17528,Singapore,SGP,2021-07-23,7060589.0,4217627.0,2963275.0,0,5913123.0,71.32655620388752
17529,Singapore,SGP,2021-07-24,7130781.0,4230379.0,3020766.0,0,5913123.0,71.5422121271619
17530,Singapore,SGP,2021-07-25,7192180.0,4242505.0,3070092.0,1,5913123.0,71.74728142810491
17531,Singapore,SGP,2021-07-26,7256331.0,4254789.0,3122180.0,0,5913123.0,71.95502275193667
17532,Singapore,SGP,2021-07-27,7305300.0,4267577.0,3158737.0,0,5913123.0,72.1712874905528
17533,Singapore,SGP,2021-07-29,7429918.0,4290278.0,3261603.0,0,5913123.0,72.55519629813215
17534,Singapore,SGP,2021-07-30,7504554.0,4299667.0,3327272.0,0,5913123.0,72.71397872156558
17535,Singapore,SGP,2021-07-31,7576612.0,4307602.0,3391799.0,0,5913123.0,72.84817176980759
17536,Singapore,SGP,2021-08-01,7638279.0,4313182.0,3448193.0,0,5913123.0,72.94253814777741
17537,Singapore,SGP,2021-08-02,7703746.0,4321223.0,3505975.0,0,5913123.0,73.07852381897011
17538,Singapore,SGP,2021-08-03,7767442.0,4329956.0,3561452.0,1,5913123.0,73.22621227395405
17539,Singapore,SGP,2021-08-04,7831520.0,4337397.0,3618488.0,0,5913123.0,73.35205102278441
17540,Singapore,SGP,2021-08-06,7971889.0,4351541.0,3744802.0,1,5913123.0,73.59124780593943
17541,Singapore,SGP,2021-08-07,8042596.0,4359495.0,3807652.0,1,5913123.0,73.7257621733896
17542,Singapore,SGP,2021-08-08,8103735.0,4367061.0,3862510.0,1,5913123.0,73.85371486437877
17543,Singapore,SGP,2021-08-09,8145237.0,4373550.0,3897650.0,0,5913123.0,73.96345382972754
17544,Singapore,SGP,2021-08-11,8332030.0,4466037.0,3992931.0,0,5913123.0,75.5275511772713
17545,Singapore,SGP,2021-08-12,8429249.0,4485559.0,4071978.0,0,5913123.0,75.85769820786749
17546,Singapore,SGP,2021-08-14,8547113.0,4507848.0,4169030.0,1,5913123.0,76.23463946209135
17547,Singapore,SGP,2021-08-19,8681501.0,4543481.0,4266439.0,1,5913123.0,76.83724826965378
17548,Singapore,SGP,2021-08-20,8709548.0,4551878.0,4329835.0,0,5913123.0,76.97925444811482
17549,Singapore,SGP,2021-08-21,8734812.0,4559744.0,4337317.0,1,5913123.0,77.11228060028516
17550,Singapore,SGP,2021-08-22,8747449.0,4562947.0,4340364.0,0,5913123.0,77.16644825416282
17551,Singapore,SGP,2021-08-23,8765866.0,4567396.0,4344596.0,2,5913123.0,77.24168768347961
17552,Singapore,SGP,2021-08-24,8781330.0,4571609.0,4348604.0,1,5913123.0,77.31293599000054
17553,Singapore,SGP,2021-08-25,8796076.0,4576105.0,4355570.0,0,5913123.0,77.38897026156906
17554,Singapore,SGP,2021-08-26,8810574.0,4580071.0,4359345.0,2,5913123.0,77.45604141838416
17555,Singapore,SGP,2021-08-27,8831614.0,4585919.0,4364911.0,0,5913123.0,77.55494008834248
17556,Singapore,SGP,2021-08-28,8850465.0,4590629.0,4424703.0,0,5913123.0,77.6345934288869
17557,Singapore,SGP,2021-08-29,8861176.0,4593269.0,4427247.0,3,5913123.0,77.67923988728123
17558,Singapore,SGP,2021-08-30,8876002.0,4597435.0,4431263.0,0,5913123.0,77.74969335155045
17559,Singapore,SGP,2021-08-31,8890717.0,4601255.0,4434945.0,0,5913123.0,77.81429542392404
17560,Singapore,SGP,2021-09-01,8903991.0,4604828.0,4438388.0,0,5913123.0,77.87472034659181
17561,Singapore,SGP,2021-09-02,8917120.0,4608483.0,4441911.0,0,5913123.0,77.93653201531576
17562,Singapore,SGP,2021-09-11,9035988.0,4641315.0,4475554.0,1,5913123.0,78.49177160698332
17563,Singapore,SGP,2021-09-12,9044030.0,4642991.0,4477170.0,0,5913123.0,78.52011534344881
17564,Singapore,SGP,2021-09-13,9052702.0,4645522.0,4479610.0,0,5913123.0,78.56291844428063
17565,Singapore,SGP,2021-09-14,9060157.0,4648305.0,4482294.0,0,5913123.0,78.60998325250465
17566,Singapore,SGP,2021-09-25,9286999.0,4680148.0,4514966.0,3,5913123.0,79.14849733381159
17567,Singapore,SGP,2021-09-26,9306870.0,4681517.0,4516287.0,3,5913123.0,79.171649228335
17568,Singapore,SGP,2021-09-28,9353320.0,4692489.0,4526872.0,2,5913123.0,79.35720261526778
17569,Singapore,SGP,2021-09-29,9380231.0,4693813.0,4528149.0,5,5913123.0,79.37959349061401
17570,Singapore,SGP,2021-09-30,9403389.0,4695781.0,4530048.0,8,5913123.0,79.4128753959625
17571,Singapore,SGP,2021-10-01,9436348.0,4697603.0,4531805.0,2,5913123.0,79.44368821686949
17572,Singapore,SGP,2021-10-02,9463581.0,4698535.0,4532704.0,8,5913123.0,79.45944976960567
17573,Singapore,SGP,2021-10-03,9486020.0,4699026.0,4533178.0,4,5913123.0,79.46775333440553
17574,Singapore,SGP,2021-10-04,9513470.0,4700524.0,4589923.0,6,5913123.0,79.49308681723684
17575,Singapore,SGP,2021-10-05,9540497.0,4702719.0,4592067.0,8,5913123.0,79.53020764154576
17576,Singapore,SGP,2021-10-06,9562777.0,4704285.0,4593596.0,9,5913123.0,79.55669110891148
17577,Singapore,SGP,2021-10-07,9583761.0,4707177.0,4596420.0,3,5913123.0,79.605599274698
17578,Singapore,SGP,2021-10-08,9613475.0,4711200.0,4600348.0,3,5913123.0,79.67363438913752
17579,Singapore,SGP,2021-10-09,9639518.0,4714069.0,4603150.0,6,5913123.0,79.7221535895668
17580,Singapore,SGP,2021-10-10,9670942.0,4716546.0,4605568.0,11,5913123.0,79.76404346738602
17581,Singapore,SGP,2021-10-11,9706124.0,4720530.0,4609459.0,9,5913123.0,79.83141903187199
17582,Singapore,SGP,2021-10-12,9736175.0,4724247.0,4668668.0,10,5913123.0,79.89427921590672
17583,Singapore,SGP,2021-10-13,9762128.0,4727310.0,4671695.0,11,5913123.0,79.9460792545665
17584,Singapore,SGP,2021-10-14,9787176.0,4730374.0,4674723.0,9,5913123.0,79.99789620476353
17585,Singapore,SGP,2021-10-15,9823374.0,4733819.0,4678127.0,15,5913123.0,80.05615645066068
17586,Singapore,SGP,2021-10-16,9852025.0,4736518.0,4680794.0,8,5913123.0,80.10180068975396
17587,Singapore,SGP,2021-10-17,9867512.0,4738426.0,4682680.0,9,5913123.0,80.1340679028662
17588,Singapore,SGP,2021-10-18,9889827.0,4741030.0,4685253.0,9,5913123.0,80.1781055459188
17589,Singapore,SGP,2021-10-19,9912343.0,4742997.0,4687197.0,6,5913123.0,80.21137053973003
17590,Singapore,SGP,2021-10-20,9931980.0,4745078.0,4689254.0,7,5913123.0,80.24656344879008
17591,Singapore,SGP,2021-10-21,9956488.0,4747381.0,4691529.0,18,5913123.0,80.28551071912423
17592,Singapore,SGP,2021-10-22,9989540.0,4749876.0,4693995.0,16,5913123.0,80.32770500461432
17593,Singapore,SGP,2021-10-23,10012470.0,4751524.0,4695624.0,14,5913123.0,80.35557521803622
17594,Singapore,SGP,2021-10-25,10046575.0,4755196.0,4699253.0,15,5913123.0,80.41767438289378
17595,Slovakia,SVK,2021-01-18,72523.0,71941.0,582.0,52,5460846.0,1.3173966085108424
17596,Slovakia,SVK,2021-01-19,80867.0,79701.0,1166.0,111,5460846.0,1.4594991325519893
17597,Slovakia,SVK,2021-01-20,88755.0,86715.0,2040.0,100,5460846.0,1.5879407696170154
17598,Slovakia,SVK,2021-01-21,95126.0,92435.0,2691.0,64,5460846.0,1.6926864445545617
17599,Slovakia,SVK,2021-01-22,101943.0,99119.0,2824.0,93,5460846.0,1.8150850619116525
17600,Slovakia,SVK,2021-01-23,102219.0,99395.0,2824.0,71,5460846.0,1.8201392238491982
17601,Slovakia,SVK,2021-01-24,102219.0,99395.0,2824.0,103,5460846.0,1.8201392238491982
17602,Slovakia,SVK,2021-01-25,111292.0,106175.0,5117.0,0,5460846.0,1.9442958105758703
17603,Slovakia,SVK,2021-01-26,118537.0,113059.0,5478.0,192,5460846.0,2.0703568641195886
17604,Slovakia,SVK,2021-01-27,125498.0,119851.0,5647.0,101,5460846.0,2.194733197017458
17605,Slovakia,SVK,2021-01-28,135491.0,128201.0,7290.0,50,5460846.0,2.3476399078091563
17606,Slovakia,SVK,2021-01-29,147539.0,137781.0,9758.0,84,5460846.0,2.5230706011486133
17607,Slovakia,SVK,2021-01-30,149051.0,139290.0,9761.0,70,5460846.0,2.5507036821767177
17608,Slovakia,SVK,2021-01-31,149111.0,139350.0,9761.0,77,5460846.0,2.5518024130327057
17609,Slovakia,SVK,2021-02-01,161121.0,148451.0,12670.0,69,5460846.0,2.71846157170519
17610,Slovakia,SVK,2021-02-02,173330.0,157215.0,16115.0,73,5460846.0,2.8789495254032067
17611,Slovakia,SVK,2021-02-03,185117.0,166670.0,18447.0,105,5460846.0,3.0520911961260215
17612,Slovakia,SVK,2021-02-04,199480.0,175437.0,24043.0,87,5460846.0,3.2126340863668377
17613,Slovakia,SVK,2021-02-05,214509.0,183801.0,30708.0,74,5460846.0,3.3657971676916
17614,Slovakia,SVK,2021-02-06,217293.0,185889.0,31404.0,85,5460846.0,3.4040330014799904
17615,Slovakia,SVK,2021-02-07,217473.0,186069.0,31404.0,64,5460846.0,3.4073291940479553
17616,Slovakia,SVK,2021-02-08,229123.0,193467.0,35656.0,72,5460846.0,3.542802708591306
17617,Slovakia,SVK,2021-02-09,243983.0,200787.0,43196.0,111,5460846.0,3.6768478730218725
17618,Slovakia,SVK,2021-02-10,256923.0,207221.0,49702.0,120,5460846.0,3.794668445145679
